time,accn_ir_7
15107,-0.078293733
15108,0.017705429
15109,0.129460798
15110,-0.147653533
15111,-0.376687066
15112,-0.159511297
15113,0.027776407
15114,-0.089501756
15115,0.01932978
15116,0.062862395
15117,-0.259084032
15118,-0.217338204
15119,0.211003234
15120,0.265094132
15121,-0.066273533
15122,0.00633497
15123,0.238617206
15124,0.127024271
15125,0.065948663
15126,0.101034651
15127,-0.070984152
15128,-0.075532335
15129,0.330230619
15130,0.195084591
15131,-0.214576806
15132,-0.045644271
15133,0.096486467
15134,-0.109318842
15135,-0.267530659
15136,-0.145379441
15137,0.052791417
15138,0.092750459
15139,0.116465988
15140,0.173155848
15141,0.070821717
15142,-0.091450978
15143,-0.06903493
15144,0.046618882
15145,-0.004385749
15146,-0.083978962
15147,0.032162156
15148,0.196871377
15149,0.146516487
15150,-0.036710339
15151,-0.011857764
15152,0.013806986
15153,-0.119877126
15154,0.057014731
15155,0.04970515
15156,-0.217825509
15157,-0.304240998
15158,-0.408849222
15159,0.401864511
15160,1.034549341
15161,0.489741916
15162,-0.059451257
15163,-0.364179561
15164,-0.153663633
15165,0.095674291
15166,-0.196708942
15167,-0.895992176
15168,-0.332667146
15169,1.22638523
15170,0.429153613
15171,-0.986468543
15172,-0.04401992
15173,0.791059082
15174,-0.125237485
15175,-0.722673892
15176,-0.176079681
15177,0.207267226
15178,0.230008144
15179,0.44458495
15180,0.236018244
15181,-0.173643154
15182,0.321946427
15183,0.383509341
15184,-0.500137764
15185,-0.443772774
15186,0.322108862
15187,0.261358124
15188,-0.303916128
15189,-0.005197924
15190,0.289621836
15191,-0.105257964
15192,-0.151876846
15193,-0.076994251
15194,-0.140343952
15195,-0.189399361
15196,-0.045481836
15197,0.234069022
15198,0.28815992
15199,0.125887226
15200,-0.111592934
15201,-0.066435968
15202,0.268667705
15203,0.191511018
15204,-0.246414092
15205,-0.152689022
15206,0.142455609
15207,-0.073745549
15208,-0.140831257
15209,0.120689301
15210,0.020466826
15211,-0.108506667
15212,0.08706523
15213,0.055065509
15214,-0.251774451
15215,-0.03102511
15216,0.290921317
15217,-0.10038491
15218,-0.232931976
15219,0.199470339
15220,0.128161317
15221,-0.108993972
15222,0.205642874
15223,0.260383513
15224,-0.044994531
15225,-0.084791138
15226,-0.041096088
15227,-0.019654651
15228,0.123775569
15229,0.051654371
15230,-0.235693373
15231,-0.164709222
15232,-0.18144004
15233,-0.091938283
15234,0.53863489
15235,0.403813733
15236,-0.15610016
15237,-0.033461637
15238,-0.190536407
15239,-0.236343114
15240,0.308789182
15241,-0.166658443
15242,-0.324382954
15243,0.679303713
15244,0.474148144
15245,-0.380098204
15246,-0.236343114
15247,0.359468942
15248,-0.048080798
15249,-0.558289541
15250,0.071309022
15251,0.126212096
15252,-0.203206347
15253,0.315936327
15254,0.257297246
15255,-0.54496986
15256,-0.01234507
15257,0.642918244
15258,-0.161947824
15259,-0.460016287
15260,0.29481976
15261,0.538472455
15262,-0.143592655
15263,-0.139369341
15264,0.336403154
15265,0.040771218
15266,-0.006984711
15267,0.160648343
15268,-0.158211816
15269,-0.23147006
15270,0.198983034
15271,0.246414092
15272,-0.041583393
15273,-0.053766028
15274,-0.009908543
15275,-0.059613693
15276,0.068872495
15277,0.175917246
15278,-0.095186986
15279,-0.040933653
15280,0.187937445
15281,-0.050517325
15282,-0.048730539
15283,0.081867305
15284,0.038984431
15285,-0.062537525
15286,-0.03167485
15287,0.056852295
15288,-0.184363872
15289,-0.091288543
15290,0.192160758
15291,0.022903353
15292,-0.243002954
15293,-0.043045309
15294,0.131897325
15295,-0.078781038
15296,-0.064649182
15297,0.126699401
15298,0.120201996
15299,0.007309581
15300,-0.005197924
15301,-0.020629261
15302,-0.006172535
15303,0.065948663
15304,0.047918363
15305,-0.027451537
15306,0.203856088
15307,0.027126667
15308,-0.658024711
15309,-0.504685948
15310,0.157562076
15311,0.235855808
15312,-0.036547904
15313,-0.004873054
15314,0.139369341
15315,0.608806866
15316,0.356382675
15317,-0.658836886
15318,-0.246089222
15319,0.648928343
15320,0.353133972
15321,-0.364341996
15322,0.00568523
15323,0.552441876
15324,0.225622395
15325,-0.142618044
15326,-0.310900838
15327,-0.434189102
15328,-0.41323497
15329,-0.034111377
15330,-0.140343952
15331,-0.180465429
15332,0.433376926
15333,0.430615529
15334,-0.038659561
15335,0.008446627
15336,0.384159082
15337,0.142455609
15338,-0.177704032
15339,0.135470898
15340,0.535386188
15341,0.243977565
15342,-0.153501198
15343,0.043045309
15344,0.035573293
15345,-0.152039281
15346,-0.32584487
15347,-0.383996647
15348,-0.201744431
15349,0.009258802
15350,0.07569477
15351,-0.139856647
15352,-0.059613693
15353,0.317073373
15354,0.357844591
15355,0.10070978
15356,0.002761397
15357,0.1747802
15358,0.18111517
15359,-0.000162435
15360,0.045644271
15361,0.130110539
15362,0.071796327
15363,0.009258802
15364,-0.124100439
15365,-0.10038491
15366,-0.035573293
15367,-0.290271577
15368,-0.265094132
15369,0.052953852
15370,0.002923832
15371,-0.023715529
15372,0.146029182
15373,0.239266946
15374,0.088364711
15375,-0.047755928
15376,-0.077968862
15377,-0.127186707
15378,0.040283912
15379,0.149277884
15380,0.377011936
15381,-0.259571337
15382,-1.017168782
15383,-0.323083473
15384,0.207754531
15385,0.116303553
15386,-0.059126387
15387,0.095836727
15388,0.334453932
15389,0.456280279
15390,-0.064486747
15391,-0.836865788
15392,0.063674571
15393,1.061838443
15394,0.154150938
15395,-0.534249142
15396,0.393093014
15397,0.796094571
15398,0.092588024
15399,-0.387082914
15400,-0.370027226
15401,-0.440848942
15402,-0.061887784
15403,0.342088383
15404,-0.336078283
15405,-0.175917246
15406,0.723810938
15407,0.300342555
15408,-0.608806866
15409,-0.262007864
15410,0.463427425
15411,-0.031999721
15412,-0.401052335
15413,0.241865908
15414,0.347123872
15415,-0.06237509
15416,0.198333293
15417,0.362392774
15418,-0.1567499
15419,-0.28848479
15420,-0.009421238
15421,0.000812176
15422,0.100547345
15423,0.255510459
15424,-0.024365269
15425,-0.196871377
15426,0.129298363
15427,0.224160479
15428,-0.110455888
15429,-0.109643713
15430,0.108344232
15431,0.000487305
15432,-0.022091178
15433,0.012507505
15434,-0.090963673
15435,0.102659002
15436,0.274028064
15437,-0.092912894
15438,-0.349885269
15439,0.043045309
15440,0.186637964
15441,-0.200932255
15442,-0.156912335
15443,0.131572455
15444,0.046943752
15445,-0.046294012
15446,0.127836447
15447,0.223348303
15448,-0.061238044
15449,-0.220586906
15450,-0.121826347
15451,-0.18208978
15452,0.014619162
15453,0.236992854
15454,0.149115449
15455,-0.064649182
15456,-0.196384072
15457,-0.076994251
15458,-0.026476926
15459,0.181277605
15460,0.174455329
15461,-0.061725349
15462,0.104120918
15463,0.155937725
15464,-0.18144004
15465,-0.28751018
15466,0.113704591
15467,0.290921317
15468,0.03800982
15469,-0.007959321
15470,0.141156128
15471,0.058151776
15472,0.10639501
15473,0.128811058
15474,-0.327469222
15475,-0.30651509
15476,0.396504152
15477,0.443447904
15478,-0.303266387
15479,-0.276951896
15480,0.370352096
15481,0.161298084
15482,-0.370514531
15483,-0.190211537
15484,0.207754531
15485,0.118577645
15486,0.045481836
15487,0.152039281
15488,-0.086415489
15489,-0.055065509
15490,0.373113493
15491,0.184039002
15492,-0.283449301
15493,-0.123288263
15494,0.154150938
15495,0.02469014
15496,-0.061075609
15497,0.109318842
15498,0.071471457
15499,-0.122151218
15500,0.032324591
15501,0.145704311
15502,-0.063837006
15503,-0.074070419
15504,0.135958204
15505,0.027451537
15506,-0.143592655
15507,0.006984711
15508,0.080892695
15509,0.037197645
15510,0.171693932
15511,0.131572455
15512,-0.168607665
15513,-0.122476088
15514,0.032811896
15515,-0.056202555
15516,-0.168607665
15517,-0.141156128
15518,-0.011857764
15519,0.052466547
15520,0.033624072
15521,-0.048568104
15522,-0.034923553
15523,0.067410579
15524,-0.115816248
15525,-0.214739242
15526,0.078943473
15527,0.181277605
15528,-0.134821158
15529,-0.23845477
15530,0.579730978
15531,0.928641637
15532,0.267693094
15533,-0.128648623
15534,-0.30619022
15535,-0.263957086
15536,0.090963673
15537,-0.175917246
15538,-1.047869022
15539,-0.259084032
15540,1.144517924
15541,0.106232575
15542,-0.955605868
15543,0.204505828
15544,0.649415649
15545,-0.275327545
15546,-0.252749062
15547,0.159511297
15548,0.017705429
15549,0.20076982
15550,0.621151936
15551,0.217987944
15552,-0.123613134
15553,0.32584487
15554,0.282474691
15555,-0.332017405
15556,-0.255672894
15557,0.212140279
15558,-0.068547625
15559,-0.303103952
15560,0.072446068
15561,0.115328942
15562,-0.185338483
15563,-0.13774499
15564,0.026964232
15565,0.019167345
15566,0.012182635
15567,-0.039634172
15568,0.065298922
15569,0.230657884
15570,0.096324032
15571,-0.03167485
15572,0.115166507
15573,0.157399641
15574,0.088527146
15575,0.053116287
15576,-0.014294291
15577,-0.080242954
15578,-0.140668822
15579,0.095836727
15580,0.101846826
15581,-0.103146307
15582,-0.042233134
15583,-0.007147146
15584,-0.026152056
15585,-0.047918363
15586,0.078293733
15587,-0.018192735
15588,-0.092588024
15589,0.098273253
15590,0.132222196
15591,-0.053928463
15592,-0.153013892
15593,0.116790858
15594,0.216038723
15595,-0.029888064
15596,-0.142780479
15597,0.047431058
15598,0.067573014
15599,0.042720439
15600,0.009746108
15601,-0.216850898
15602,-0.47593493
15603,-0.355895369
15604,0.451894531
15605,0.681577804
15606,0.15009006
15607,-0.082192176
15608,-0.071471457
15609,-0.489904351
15610,-0.166333573
15611,0.362067904
15612,-0.794632655
15613,-0.210515928
15614,1.492778842
15615,0.208079401
15616,-0.997026826
15617,0.177216727
15618,0.666471337
15619,-0.57599497
15620,-0.716014052
15621,0.289621836
15622,0.01900491
15623,-0.120364431
15624,0.65672523
15625,0.077156687
15626,-0.60669521
15627,0.388707265
15628,0.612218004
15629,-0.516543713
15630,-0.346149261
15631,0.698146188
15632,0.374412974
15633,-0.321296687
15634,0.073420679
15635,0.294332455
15636,-0.099572735
15637,-0.02469014
15638,0.027289102
15639,-0.229358403
15640,-0.130110539
15641,0.129948104
15642,0.111592934
15643,0.03102511
15644,0.049055409
15645,-0.108993972
15646,-0.063674571
15647,0.284099042
15648,0.221074212
15649,-0.104283353
15650,0.01932978
15651,0.155775289
15652,-0.048080798
15653,0.083978962
15654,0.20645505
15655,-0.028588583
15656,-0.071796327
15657,0.137257685
15658,0.011208024
15659,-0.442798164
15660,-0.153663633
15661,0.339164551
15662,-0.05668986
15663,-0.363692255
15664,0.098110818
15665,0.259084032
15666,-0.121501477
15667,-0.071471457
15668,0.216038723
15669,0.10639501
15670,-0.065298922
15671,0.102983872
15672,0.159186427
15673,-0.015756208
15674,0.059451257
15675,0.027126667
15676,-0.171206627
15677,-0.208241836
15678,-0.001461916
15679,0.069684671
15680,-0.333479321
15681,-0.228871098
15682,0.152039281
15683,0.029563194
15684,-0.214901677
15685,-0.058639082
15686,0.402676687
15687,0.40657513
15688,-0.121176607
15689,-0.178191337
15690,0.343062994
15691,0.266068743
15692,-0.164384351
15693,-0.083491657
15694,0.099247864
15695,0.058314212
15696,0.052304112
15697,-0.070334411
15698,-0.210028623
15699,-0.433539361
15700,-0.334453932
15701,0.209866188
15702,0.095186986
15703,-0.115166507
15704,0.185338483
15705,0.372788623
15706,0.250637405
15707,-0.044182355
15708,-0.117927904
15709,0.071309022
15710,0.167470619
15711,0.314961717
15712,0.206292615
15713,-0.157562076
15714,-0.016405948
15715,0.26980475
15716,0.019817086
15717,-0.358331896
15718,-0.305540479
15719,-0.048892974
15720,0.067248144
15721,0.109481277
15722,0.087227665
15723,0.012182635
15724,0.182577086
15725,0.197845988
15726,-0.078618603
15727,-0.05668986
15728,0.120851737
15729,0.141968303
15730,0.026152056
15731,0.017542994
15732,0.06903493
15733,-0.08706523
15734,-0.101521956
15735,-0.053766028
15736,-0.13141002
15737,-0.016730818
15738,0.045481836
15739,0.011695329
15740,0.077319122
15741,0.003736008
15742,-0.013969421
15743,0.170394451
15744,0.063674571
15745,-0.16243513
15746,-0.035735729
15747,0.086090619
15748,-0.021279002
15749,-0.051816806
15750,-0.11240511
15751,0.223835609
15752,0.270454491
15753,-0.729333733
15754,-0.738592535
15755,0.113542156
15756,0.275002675
15757,0.261195689
15758,0.228058922
15759,-0.17542994
15760,0.243165389
15761,0.686938164
15762,-0.496401756
15763,-0.758572056
15764,0.725922595
15765,0.862855409
15766,-0.477396846
15767,-0.238942076
15768,0.771891737
15769,0.232282236
15770,-0.48860487
15771,-0.132709501
15772,-0.140181517
15773,-0.485518603
15774,0.132222196
15775,0.115816248
15776,-0.333154451
15777,0.255348024
15778,0.440199202
15779,-0.314474411
15780,-0.446209301
15781,0.243002954
15782,0.243977565
15783,-0.342900559
15784,-0.135633333
15785,0.403326427
15786,0.286210699
15787,0.157399641
15788,0.216850898
15789,0.117927904
15790,0.077968862
15791,-0.009096367
15792,-0.352646667
15793,-0.232769541
15794,0.362392774
15795,0.16844523
15796,-0.361093293
15797,0.069197365
15798,0.520442156
15799,0.02469014
15800,-0.167795489
15801,0.074232854
15802,-0.128161317
15803,-0.18208978
15804,0.104770659
15805,0.039634172
15806,-0.059613693
15807,0.313662236
15808,0.250637405
15809,-0.36986479
15810,-0.223348303
15811,0.259246467
15812,-0.189236926
15813,-0.468625349
15814,0.076182076
15815,0.16844523
15816,-0.070334411
15817,0.053441158
15818,0.144242395
15819,-0.001786786
15820,-0.002761397
15821,0.050517325
15822,-0.251124711
15823,-0.083166786
15824,0.427041956
15825,0.209541317
15826,0.115328942
15827,-0.038334691
15828,-0.599060758
15829,-0.472036487
15830,0.265581437
15831,0.503548902
15832,-0.075207465
15833,-0.121339042
15834,0.319997206
15835,0.214251936
15836,-0.27516511
15837,-0.583629421
15838,-0.003898443
15839,0.604583553
15840,0.203368782
15841,-0.166658443
15842,0.030537804
15843,0.252261756
15844,0.199307904
15845,-0.208079401
15846,-0.466838563
15847,-0.17510507
15848,0.389357006
15849,0.440036766
15850,-0.251124711
15851,-0.308464311
15852,0.390494052
15853,0.265743872
15854,-0.443285469
15855,-0.340301597
15856,0.312037884
15857,0.255348024
15858,-0.043207745
15859,0.037847385
15860,-0.055390379
15861,0.002436527
15862,0.314311976
15863,0.265743872
15864,-0.025502315
15865,-0.097948383
15866,0.141480998
15867,0.211652974
15868,0.035573293
15869,-0.00665984
15870,-0.118902515
15871,-0.182901956
15872,0.049217844
15873,0.153663633
15874,-0.085603313
15875,-0.135470898
15876,-0.083329222
15877,-0.167145749
15878,-0.054253333
15879,-0.059126387
15880,-0.091938283
15881,0.202719042
15882,0.366940958
15883,0.06205022
15884,-0.133521677
15885,0.043532615
15886,0.085765749
15887,-0.03736008
15888,-0.001137046
15889,0.117603034
15890,0.051816806
15891,-0.003736008
15892,0.071796327
15893,0.012182635
15894,-0.226597006
15895,-0.279550858
15896,-0.190536407
15897,-0.117440599
15898,0.067573014
15899,0.197196248
15900,0.027776407
15901,-0.158374251
15902,0.338027505
15903,0.56998487
15904,0.113379721
15905,0.009421238
15906,-0.001299481
15907,0.016243513
15908,0.124912615
15909,-0.251936886
15910,-0.697496447
15911,-0.076994251
15912,0.543345509
15913,-0.029075888
15914,-0.326981916
15915,0.094212375
15916,0.151714411
15917,-0.088689581
15918,-0.155937725
15919,-0.2501501
15920,-0.133684112
15921,0.310900838
15922,0.477884152
15923,0.235855808
15924,0.133846547
15925,0.20710479
15926,0.000812176
15927,-0.234393892
15928,-0.110455888
15929,-0.013482116
15930,-0.126536966
15931,0.028913453
15932,0.241378603
15933,0.054415768
15934,-0.21944986
15935,-0.102496567
15936,0.058314212
15937,-0.089339321
15938,-0.118577645
15939,0.129785669
15940,0.195247026
15941,-0.019979521
15942,0.100222475
15943,0.176242116
15944,-0.12572479
15945,-0.022253613
15946,0.259733772
15947,0.09372507
15948,-0.004060878
15949,0.115491377
15950,-0.003898443
15951,-0.045156966
15952,0.035410858
15953,-0.043207745
15954,-0.123450699
15955,-0.034923553
15956,0.134821158
15957,0.18208978
15958,0.032162156
15959,-0.165034092
15960,-0.14375509
15961,0.023065788
15962,-0.017218124
15963,-0.211815409
15964,-0.05003002
15965,0.243165389
15966,0.177866467
15967,-0.057339601
15968,-0.04337018
15969,-0.057502036
15970,-0.087227665
15971,0.104283353
15972,-0.006822275
15973,-0.300992295
15974,-0.516381277
15975,0.308301876
15976,1.157025429
15977,0.61400479
15978,-0.030375369
15979,-0.415021756
15980,-0.290921317
15981,0.001461916
15982,0.02469014
15983,-0.741516367
15984,-0.673293613
15985,1.14500523
15986,0.752886826
15987,-0.93221521
15988,-0.338677246
15989,0.73810523
15990,0.004873054
15991,-0.648116168
15992,-0.190373972
15993,0.122800958
15994,0.222373693
15995,0.496726627
15996,0.29481976
15997,-0.332667146
15998,0.313012495
15999,0.584928902
16000,-0.470249701
16001,-0.619852455
16002,0.221236647
16003,0.350047705
16004,-0.410636008
16005,-0.207267226
16006,0.326332176
16007,0.0060101
16008,-0.119714691
16009,-0.013319681
16010,-0.228708663
16011,-0.280363034
16012,0.033948942
16013,0.191348583
16014,0.208241836
16015,0.230333014
16016,0.072933373
16017,-0.012832375
16018,0.204343393
16019,0.228383792
16020,-0.112892415
16021,-0.17510507
16022,0.022253613
16023,-0.053441158
16024,0.023065788
16025,0.222536128
16026,-0.051167066
16027,-0.130922715
16028,0.162110259
16029,0.001137046
16030,-0.328768703
16031,-0.076019641
16032,0.349397964
16033,0.048243234
16034,-0.302616647
16035,0.134821158
16036,0.216038723
16037,-0.185663353
16038,0.032487026
16039,0.322596168
16040,0.038821996
16041,-0.117603034
16042,0.071796327
16043,0.048080798
16044,0.052628982
16045,0.062862395
16046,-0.163734611
16047,-0.201744431
16048,-0.176079681
16049,0.167470619
16050,0.396016846
16051,-0.032487026
16052,-0.03736008
16053,0.022253613
16054,-0.35719485
16055,-0.105420399
16056,0.237155289
16057,-0.249013054
16058,0.002923832
16059,0.619040279
16060,0.000162435
16061,-0.345499521
16062,0.152039281
16063,0.179978124
16064,-0.264606826
16065,-0.130597844
16066,0.146191617
16067,-0.15041493
16068,-0.044182355
16069,0.386758044
16070,-0.170394451
16071,-0.540584112
16072,0.491041397
16073,0.555853014
16074,-0.31983477
16075,0.020791697
16076,0.483894251
16077,0.138882036
16078,-0.204180958
16079,-0.025989621
16080,-0.03102511
16081,-0.063999441
16082,0.407062435
16083,0.111268064
16084,-0.444422515
16085,-0.155937725
16086,0.25079984
16087,-0.015431337
16088,-0.292870539
16089,-0.021766307
16090,0.085116008
16091,0.009096367
16092,0.187125269
16093,0.258109421
16094,-0.145541876
16095,0.009421238
16096,0.294332455
16097,-0.035248423
16098,-0.083491657
16099,0.189074491
16100,0.161135649
16101,-0.113704591
16102,-0.047918363
16103,-0.037197645
16104,-0.255348024
16105,-0.182577086
16106,0.059613693
16107,-0.051979242
16108,-0.183551697
16109,0.095674291
16110,0.11841521
16111,-0.068060319
16112,0.000974611
16113,0.077481557
16114,0.031999721
16115,0.098273253
16116,0.074557725
16117,-0.079755649
16118,0.077643992
16119,0.192323194
16120,-0.056202555
16121,-0.180465429
16122,0.334778802
16123,0.260058643
16124,-0.728196687
16125,-0.590451697
16126,0.210191058
16127,0.092425589
16128,0.016893253
16129,0.243977565
16130,-0.18809988
16131,0.283611737
16132,0.771729301
16133,-0.403976168
16134,-0.58898978
16135,0.573396008
16136,0.672481437
16137,-0.361580599
16138,-0.243327824
16139,0.60669521
16140,0.303591257
16141,-0.194597285
16142,-0.063349701
16143,-0.228546228
16144,-0.555690579
16145,-0.108019361
16146,-0.000974611
16147,-0.329256008
16148,0.085278443
16149,0.410148703
16150,-0.032649461
16151,-0.151876846
16152,0.262332735
16153,0.104283353
16154,-0.168932535
16155,0.070334411
16156,0.454493493
16157,0.413397405
16158,0.108669102
16159,0.115491377
16160,0.066273533
16161,-0.001461916
16162,-0.212302715
16163,-0.436788064
16164,-0.159511297
16165,0.193622675
16166,0.054090898
16167,-0.196546507
16168,0.060750739
16169,0.19346024
16170,0.145866747
16171,0.190211537
16172,-0.014456727
16173,-0.143592655
16174,0.135633333
16175,0.194922156
16176,-0.082841916
16177,0.02469014
16178,0.169907146
16179,-0.071471457
16180,-0.280363034
16181,-0.107207186
16182,-0.007959321
16183,-0.229845709
16184,-0.262332735
16185,-0.000649741
16186,0.06302483
16187,-0.13173489
16188,0.063674571
16189,0.308464311
16190,0.161135649
16191,-0.017867864
16192,0.049217844
16193,0.001461916
16194,-0.004060878
16195,0.122963393
16196,0.410473573
16197,0.36320495
16198,-0.772866347
16199,-0.724785549
16200,0.089339321
16201,0.29985525
16202,0.127186707
16203,-0.212627585
16204,0.060750739
16205,0.342413253
16206,0.234231457
16207,-0.686125988
16208,-0.669070299
16209,0.708542036
16210,0.78212515
16211,-0.365966347
16212,-0.339002116
16213,0.573233573
16214,0.460016287
16215,-0.155450419
16216,-0.540421677
16217,-0.484543992
16218,-0.030212934
16219,0.473660838
16220,-0.064161876
16221,-0.502899162
16222,0.511833094
16223,0.670207345
16224,-0.216201158
16225,-0.433539361
16226,0.151064671
16227,0.351672056
16228,-0.10038491
16229,-0.065298922
16230,0.157562076
16231,0.082841916
16232,0.275977285
16233,0.407712176
16234,0.005197924
16235,-0.196221637
16236,-0.048405669
16237,-0.122313653
16238,-0.001786786
16239,0.261520559
16240,0.002111657
16241,-0.253073932
16242,-0.058476647
16243,0.159186427
16244,0.017705429
16245,-0.202881477
16246,-0.110293453
16247,-0.034436248
16248,-0.032324591
16249,0.070334411
16250,-0.051329501
16251,-0.066598403
16252,0.321621557
16253,0.263307345
16254,-0.26947988
16255,-0.242840519
16256,0.196059202
16257,0.149440319
16258,-0.101846826
16259,-0.095836727
16260,0.058963952
16261,0.089826627
16262,-0.05636499
16263,0.049867585
16264,0.06237509
16265,-0.142455609
16266,-0.071146587
16267,-0.010558283
16268,-0.051167066
16269,0.121988782
16270,0.314636846
16271,0.124100439
16272,-0.238617206
16273,-0.069197365
16274,0.158699122
16275,0.038659561
16276,0.109318842
16277,-0.034111377
16278,-0.147491098
16279,0.011532894
16280,-0.175592375
16281,-0.465214212
16282,-0.214089501
16283,0.335266108
16284,0.323733214
16285,0.010883154
16286,0.028913453
16287,0.179815689
16288,0.127024271
16289,0.04401992
16290,-0.110131018
16291,-0.155937725
16292,0.223998044
16293,0.50728491
16294,0.293520279
16295,-0.116628423
16296,-0.12539992
16297,0.003736008
16298,-0.12572479
16299,-0.270779361
16300,-0.182414651
16301,0.045156966
16302,0.093887505
16303,0.132222196
16304,0.084628703
16305,-0.171369062
16306,-0.063512136
16307,0.30683996
16308,0.215876287
16309,-0.084791138
16310,0.015593772
16311,0.21279002
16312,0.101846826
16313,-0.027938842
16314,0.002598962
16315,-0.08803984
16316,-0.114679202
16317,0.084628703
16318,0.007959321
16319,-0.159348862
16320,0.001299481
16321,0.046781317
16322,-0.155612854
16323,-0.149927625
16324,0.042720439
16325,0.069522236
16326,0.037197645
16327,0.179003513
16328,0.2381299
16329,0.027126667
16330,-0.095999162
16331,0.042720439
16332,0.05003002
16333,-0.120689301
16334,-0.127674012
16335,0.047755928
16336,0.086740359
16337,-0.101684391
16338,-0.154150938
16339,0.028426148
16340,-0.057502036
16341,-0.263957086
16342,0.026314491
16343,0.102171697
16344,-0.247388703
16345,-0.445884431
16346,0.243002954
16347,1.043645709
16348,0.559101717
16349,0.03736008
16350,-0.177054291
16351,-0.192810499
16352,0.094212375
16353,0.024365269
16354,-0.68174024
16355,-0.619040279
16356,0.946671936
16357,0.781800279
16358,-0.861880798
16359,-0.344362475
16360,0.723161198
16361,-0.053278723
16362,-0.650877565
16363,-0.118090339
16364,0.164384351
16365,0.101521956
16366,0.382534731
16367,0.341438643
16368,-0.090638802
16369,0.191835888
16370,0.308626747
16371,-0.314961717
16372,-0.425092735
16373,0.248363313
16374,0.342738124
16375,-0.244952176
16376,-0.027776407
16377,0.380423074
16378,-0.034598683
16379,-0.196871377
16380,0.003086267
16381,-0.10070978
16382,-0.207592096
16383,0.05067976
16384,0.224647784
16385,0.06237509
16386,0.089664192
16387,0.033786507
16388,-0.102334132
16389,0.083004351
16390,0.245277046
16391,-0.022903353
16392,-0.178678643
16393,0.126536966
16394,0.081217565
16395,-0.23179493
16396,0.007472016
16397,0.247226267
16398,-0.020629261
16399,-0.098435689
16400,0.004385749
16401,-0.045644271
16402,-0.018842475
16403,0.109481277
16404,-0.118252774
16405,-0.280850339
16406,0.122476088
16407,0.180465429
16408,-0.201581996
16409,-0.133034371
16410,0.25079984
16411,0.162597565
16412,-0.246089222
16413,-0.13774499
16414,0.049542715
16415,0.050192455
16416,0.148790579
16417,-0.089501756
16418,-0.277601637
16419,-0.268342834
16420,0.003736008
16421,0.486818084
16422,0.438737285
16423,-0.001786786
16424,0.008446627
16425,-0.155287984
16426,-0.515406667
16427,0.410636008
16428,0.055390379
16429,-0.924905629
16430,0.634634052
16431,1.05128016
16432,-0.52596495
16433,-0.557477365
16434,0.50696004
16435,0.132709501
16436,-0.743140719
16437,-0.185663353
16438,0.272566148
16439,-0.155937725
16440,0.219937166
16441,0.587202994
16442,-0.348585788
16443,-0.283774172
16444,0.684339202
16445,0.132709501
16446,-0.542208463
16447,0.104120918
16448,0.588827345
16449,0.042395569
16450,-0.180627864
16451,0.201744431
16452,0.127186707
16453,0.014619162
16454,0.021116567
16455,-0.102334132
16456,-0.149602754
16457,-0.049055409
16458,0.035735729
16459,0.091775848
16460,0.118090339
16461,-0.138719601
16462,-0.265256567
16463,0.104608224
16464,0.423630818
16465,-0.003573573
16466,-0.13774499
16467,0.276302156
16468,0.091775848
16469,-0.069522236
16470,0.180465429
16471,0.143105349
16472,-0.109643713
16473,0.054740639
16474,0.230657884
16475,-0.14375509
16476,-0.313662236
16477,0.13205976
16478,0.204018523
16479,-0.314636846
16480,-0.220262036
16481,0.161460519
16482,-0.040121477
16483,-0.178028902
16484,0.079105908
16485,0.120526866
16486,-0.150577365
16487,0.015756208
16488,0.096324032
16489,-0.021603872
16490,0.133196806
16491,0.148140838
16492,-0.03800982
16493,-0.046618882
16494,0.246738962
16495,0.033299202
16496,-0.449782874
16497,-0.494452535
16498,-0.036872774
16499,0.191023713
16500,0.013806986
16501,-0.110943194
16502,-0.035085988
16503,0.65104
16504,0.484381557
16505,-0.563162595
16506,-0.390494052
16507,0.402189381
16508,0.223348303
16509,-0.351509621
16510,-0.108019361
16511,0.279225988
16512,0.224485349
16513,0.101359521
16514,-0.126861836
16515,-0.346961437
16516,-0.409011657
16517,-0.108831537
16518,0.095349421
16519,0.021928743
16520,0.203693653
16521,0.307327265
16522,0.163409741
16523,0.177704032
16524,0.162922435
16525,-0.002436527
16526,-0.050517325
16527,0.039959042
16528,0.305865349
16529,0.189399361
16530,-0.136445509
16531,0.024527705
16532,0.195571896
16533,-0.011370459
16534,-0.28848479
16535,-0.293032974
16536,-0.083816527
16537,0.108831537
16538,0.111917804
16539,0.036385469
16540,0.035735729
16541,0.223348303
16542,0.275002675
16543,0.047755928
16544,-0.006822275
16545,0.048892974
16546,0.002923832
16547,-0.083978962
16548,-0.027451537
16549,-0.052304112
16550,-0.070659281
16551,0.001786786
16552,-0.120364431
16553,-0.059613693
16554,0.052466547
16555,-0.092100719
16556,-0.041583393
16557,0.14440483
16558,-0.02566475
16559,-0.027613972
16560,0.115978683
16561,0.048892974
16562,0.11208024
16563,0.085928184
16564,-0.04970515
16565,-0.124262874
16566,0.167145749
16567,0.154313373
16568,0.155450419
16569,0.279225988
16570,-0.709354212
16571,-0.886895808
16572,0.027776407
16573,0.364341996
16574,0.159836168
16575,0.065623792
16576,0.148790579
16577,0.29481976
16578,0.271104232
16579,-0.681902675
16580,-0.739729581
16581,0.584116727
16582,0.656400359
